remoteId,published,modified,Titolo,Titolo breve,Sottotitolo,Descrizione,Testo,Inizio,Termine,Durata,Quando,Orario,Dove,Location,Informazioni,Destinatari,Costi,Stato,Tipologia,Materia,Tipo evento,Immagine,Manifestazione collegata (numero),Manifestazione collegata (testo),Manifestazione,Associazione,Immagine correlata,Progressivo,Link,Comune,lat,lon,address,Fonte
332b6090131fbc4bf8fee04c8798f9bf,2024-04-12T11:51:00+02:00,2024-04-12T11:55:19+02:00,Nina Simone: una vita consacrata alla musica,"Reading musicale ""Nina Simone: una vita consacrata alla musica""",,"Reading musicale dedicato alla cantante e musicista Nina Simone, la cui vicenda musicale si intreccia con quella personale di lotta per la difesa delle donne e contro la discriminazione razziale.",https://www.comunita.valledeilaghi.tn.it/content/download/207002/3040931/2/locandina1.pdf,2024-04-12T11:51:00+02:00,2024-04-20T12:00:00+02:00,,19 aprile 2024,20.30,Biblioteca Valle di Cavedine,interno,,,,,,,,https://s3-eu-west-1.amazonaws.com/static.comunitatrentina.it/var/comunitalaghi/storage/images/il-territorio/eventi-e-manifestazioni/reading-musicale-nina-simone-una-vita-consacrata-alla-musica/3040946-1-ita-IT/Reading-musicale-Nina-Simone-una-vita-consacrata-alla-musica.jpg,0,,,,,,,,0,0,,
