remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
a1879842a4a6bfb9f4ecaa5de1604501,2024-05-20T11:42:22+02:00,2024-05-20T11:42:58+02:00,Palazzi Aperti 2024,,Manifestazione artistica,,,Visite guidate e teatralizzate,"Tempo libero
Patrimonio culturale",Visite guidate e teatralizzate,,,,Famiglie,,Palazzo del Municipio,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1820/37328/1/2024+Palazzi+Aperti.pdf,,Museo Etnografico Trentino San Michele,,,,,,,,,,,0,2,,,,,
4e0167473d4ccf66ec1fa97e3e1c1202,2024-05-20T11:34:48+02:00,2024-05-20T11:34:48+02:00,Palazzi Aperti 2024,,Manifestazione artistica,,,Visite guidate e teatralizzate,"Tempo libero
Patrimonio culturale",Visite guidate e teatralizzate,,,,Famiglie,,Palazzo del Municipio,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1819/37292/1/2024+Palazzi+Aperti.pdf,,Museo Etnografico Trentino San Michele,,,,,,,,,,,0,2,,,,,
adbd3730a42d32bb4deb15fecc8184ba,2024-05-17T12:31:17+02:00,2024-05-21T09:01:35+02:00,Agrifamily in Biblioteca,,Manifestazione artistica,,,Vita da Ape,"Questioni sociali
Politica familiare","Attività, laboratori e divertimento per famiglie in Piana Rotaliana",,,,Famiglie,,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1818/37256/2/2024+vita+da+ape.pdf,,"Museo Etnografico Trentino San Michele
Comunità Rotaliana Koenigsberg
Contatti Biblioteca",,,,,,,,,,,0,2,,,,,
2e126db7a6ab27e2bfff40dfbc2e47ef,2024-01-18T10:14:51+01:00,2024-05-23T16:05:37+02:00,Sportello Assistenza Digitale ,,Giornata informativa,,,Ogni venerdì dalle ore 16:30 alle ore 18:00,"Innovazione
Accesso all'informazione",Lo Spazio Giovani di San Michele APPM Onlus offre anche quest'anno un servizio di ;assistenza digitale; per la cittadinanza che ha bisogno di risolvere un problema tecnologico. Il servizio è attivo tutti i venerdì dalle ore 16:30 alle ore 18:00 presso lo Spazio Giovani in via della prepositura nr. 1 ed è prenotabile chiamando il numero 345.0565536. ,Sportello digitale,,,"Anziani,Adulti,Giovani",,Palazzo del Municipio,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1671/33345/4/2024+sportello+assistenza+digitale.pdf,,"Contatti ""Spazio Giovani APPM""",,,,,,,,,,,0,2,,,,,
f757115c22da3d4b0e015cf060c293e7,2024-05-24T12:25:38+02:00,2024-05-24T12:30:43+02:00,#dirittincomune27maggio,,Evento sociale,,,Iniziativa sensibilizzazione promosso da UNICEF,"Questioni sociali
Protezione delle minoranze",https://www.comune.sanmichelealladige.tn.it/Novita/Avvisi/dirittincomune27maggio,,,,Famiglie,,Palazzo del Municipio,,,,,,,,,,Contatti Ufficio Segreteria ed Attività Sociali,,,,,,,,,,,0,2,,,,,
5215f87d3acad8f7a6ce80e4437e6894,2024-09-02T16:19:28+02:00,2024-09-02T16:24:27+02:00,CONTEST DI SCRITTURA CREATIVA - PREMIAZIONE,,Lettura (pubblica),,,a cura della bibliotecaria,Tempo libero,CONTEST DI SCRITTURA CREATIVA - PREMIAZIONELettura dei lavori dei partecipanti e premiazione ,contest,,,"Giovani,Bambini",per ragazzi dai 7 ai 14 anni,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1882/39482/1/2024+contest+premiazione.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
f6ed381a9c9a8b399a26607a50d95d65,2024-09-02T16:15:37+02:00,2024-09-02T16:18:55+02:00,PASSAPORTO DEL PERFETTO LETTORE - PREMIAZIONE,,Lettura (pubblica),,,a cura della bibliotecaria,Tempo libero,PASSAPORTO DEL PERFETTO LETTORE - PREMIAZIONELetture e premiazione partecipanti ,premiazione passaporto,,,"Bambini,Giovani",,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1880/39437/1/2024+passaporto+del+lettore+premiazione.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
4d412f0045c2ea073391fcb05a567761,2024-09-02T16:41:40+02:00,2024-09-02T16:45:37+02:00,"LETTURE, CHIACCHIERE E UNA TAZZA DI TÈ",,Lettura (pubblica),,,Un piccolo spazio dedicato ai ragazzi in cui condividere storie e suggerirci spunti di lettura  ,Tempo libero,"LETTURE, CHIACCHIERE E UNA TAZZA DI TÈUn piccolo spazio dedicato ai ragazzi in cui condividere storie e suggerirci spunti di lettura  ",chiacchere,,,Bambini,età consigliata dai 10 anni,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1889/39626/1/2024+letture+e+chiacchere.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
2202b3469e68ffe668cd8a5fc6dd1ff2,2024-09-02T16:46:30+02:00,2024-09-02T16:47:43+02:00,IL MAGICO MONDO DI MARICA,,Lettura (pubblica),,,IL MAGICO MONDO DI MARICA - Viaggio nel regno della Fantasia,"Questioni sociali
Politica familiare","Letture per bambini a cura della bibliotecaria0-3 anni ore 16:00, 3-8 anni ore 16:30 ",,,,Bambini,,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1892/39680/1/2024+il+magico+mondo+di+Marica.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
048989e2bfaafd6e7f0298a9c2e3cbe6,2024-09-02T16:14:40+02:00,2024-09-02T16:50:06+02:00,LETTURE CON IL KAMISHIBAI,,Lettura (pubblica),,,a cura della bibliotecaria,Tempo libero,LETTURE CON IL KAMISHIBAIetà consigliata 3-8 annia cura della bibliotecaria ,kamishibai,,,Bambini,,Sede Biblioteca,,,,,,,,https://www.comune.sanmichelealladige.tn.it/content/download/1878/39392/2/2024+Kamishibai+sett.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2,,,,,
