remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione,Locandina dell'evento,Inizio,Termine,Durata,Quando,Dove,Informazioni,Destinatari,Costi,Stato,Materia,Circoscrizione,Argomento,Tipologia evento,Manifestazione cui fa parte,Associazione,Progressivo,Sottotitolo,Orario,lat,lon,address,Fonte
251e89911cc0ba747caa1e29a500e3e8,2024-11-05T09:46:10+01:00,2024-11-06T16:24:19+01:00,Ѐ afondà l’embarcadero,,https://s3-eu-west-1.amazonaws.com/static.comunitatrentina.it/var/pomarolo/storage/images/aree-tematiche/attivita-culturali-punto-di-lettura/eventi-e-manifestazioni2/ie-afonda-l-embarcadero/212540-1-ita-IT/IE-afonda-l-embarcadero.jpg,"Debutto di una brillante commedia in due atti di V. Di Piramo. Regia di Giovanna Tomasi Gruppo Teatrale Prove de Teatro di CallianoBreve presentazione dello spettacoloCasa Battelli, 1981, “Con un nome così, come facevo a fare l’alpino? E’ logico che sono stato in marina!”…..sembra dire Nemo il capofamiglia.Rapporti difficili con la moglie, alle prese con il bilancio familiare… la mamma che sembra faccia di tutto per non contribuire alle entrate … ma siamo in periodo di Carnevale del 1981: è domenica, l’ultima domenica in cui sfilano i carri ed a Carnevale tutto può accadere, anche che la risoluzione a tutti i problemi arrivi in modo tanto inaspettato quanto gradito.Commedia brillantissima, resa ancor più esilarante da due strani personaggi che sembrano materializzarsi dal passato….due atti di puro divertimento, con una bellissima morale, che, con i tempi che corrono, non guasta affatto..",,2024-11-29T20:45:00+01:00,2024-11-29T23:59:00+01:00,,,presso il Teatro Comunale di Pomarolo,,,,,,,,Evento singolo,,,,,,0,0,,
1368fce2dbb96457d7df0fa532b24f8b,2024-11-05T09:35:57+01:00,2024-11-06T16:25:06+01:00,Vizini de casa,,https://s3-eu-west-1.amazonaws.com/static.comunitatrentina.it/var/pomarolo/storage/images/aree-tematiche/attivita-culturali-punto-di-lettura/eventi-e-manifestazioni2/vizini-de-casa/212490-1-ita-IT/VIZINI-DE-CASA.jpg,"
Regia di Roberta Kerschbaumer e Federico GozzerTecnico luci e audio Mariagiovanna Bonvecchio –Andrea Lunelli
Scenografia Roberta Kerschbaumer - Realizzazione Antonella Prighel - Michele BotturaRosa, casalinga “forzata” a seguito di un esaurimento nervoso sul lavoro, vive una tipica giornata da incubo domestico, con lavatrice rotta, ricerca disperata di un tecnico per ripararla e telefonate indesiderate. A complicare ulteriormente le cose ci pensano i “vizini de casa”, ingombranti presenze che irrompono nella vita (e nell’appartamento) della protagonista, portando scompiglio ed ulteriore stress. Tra relazioni in crisi, scambi di identità ed idraulici prestanti, riuscirà Rosa a riparare il guasto della lavatrice e quello della propria vita?",,2024-11-17T17:00:00+01:00,2024-11-17T23:59:00+01:00,,,Presso il Teatro Comunale di Pomarolo ,,,,,,,,Evento singolo,,,,,,0,0,,
7b73e54600f364f6ab5384c6ab737c94,2024-11-05T09:38:57+01:00,2024-11-06T16:20:09+01:00,La siarpa de la sposa ,,https://s3-eu-west-1.amazonaws.com/static.comunitatrentina.it/var/pomarolo/storage/images/aree-tematiche/attivita-culturali-punto-di-lettura/eventi-e-manifestazioni2/la-siarpa-de-la-sposa/212515-1-ita-IT/La-siarpa-de-la-sposa.jpg,"commedia dialettale di Gabriella Scalfiregia Bruno VanzoBreve descrizione:“LA SIARPA DE LA SPOSA” è la storia di Teresa, una ragazza povera, bella e coraggiosa, che lascia gli stenti del suo paese per attraversare l’oceano e unirsi a un giovane che non ha mai conosciuto.La sua avventura è una storia piccola, fragile, delicata e tenera, dolce e amara nel contempo. La sofferenza, i problemi che si presentano alla sua coscienza, i sacrifici sono attenuati dal fatto che “là via” può risolvere la preoccupazione fondamentale: il pane quotidiano. Una commedia corale che conduce alla riscoperta delle tradizioni e dei canti popolari, impreziosita da musiche molto note",,2024-11-24T17:00:00+01:00,2024-11-24T23:59:00+01:00,,,Presso il Teatro Comunale di Pomarolo,,,,,,,,Evento singolo,,,,,,0,0,,
