remoteId,published,modified,Titolo,"Eventuale sottotitolo","Tipo di evento","Identificativo dell'evento","Date ed orari dell'evento","Descrizione breve",Argomenti,"Descrizione completa","Galleria immagini",Video,"Iniziativa di cui fa parte",Destinatari,"Informazioni sui destinatari","Luogo dell'evento",lat,lon,address,"Presenti all'evento","E' gratuito","Informazioni sui costi",Offerta,Locandina,Allegati,"Punti di contatto",Contatti,"Ulteriori informazioni",Organizzatori,"Informazioni sugli organizzatori",Patrocinio,Sponsor,"Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento","Chi presenta","Servizio di traduzione curato da","Lingue usate all'evento","Numero massimo di posti","Tempo di lettura","Parole chiave","Valutazione dell'evento",Appuntamenti,Recensione,"Indicato per"
a94c5990845818e6a4b4a6ff18ecd724,2024-02-05T14:49:08+01:00,2024-02-05T14:49:08+01:00,"Arriva la Befana!",,"Evento sociale",,,"Sabato 6 gennaio la Pro Loco Torcegno organizza una giocosa attesa per l'arrivo della Befana.","Tempo libero","Dalle ore 14:oo al Centro Polivalente loc. Molini giocoleria, intrattenimento e baby dance con il gruppo &quot,Oltre la festa&quot, aspettando l'arrivo della Befana.",,,,Famiglie,Bambini,,,,,,,,https://torcegno.pnrr.comunweb.it/content/download/1038/19963/1/befana+Torcegno.jpg,,"Contatti Ufficio Segreteria",,,,,,,,,,Italiano,0,2,,,,,
c6e212099597c337db00df572828f0c4,2024-02-05T14:50:45+01:00,2024-02-05T14:54:51+01:00,"Festa di Carnevale",,"Evento sociale",,,"Martedì 13 febbraio arriva il Carnevale a Torcegno.","Tempo libero","Dalle ore 14:oo la Pro Loco Torcegno organizza, insieme al Gruppo Alpini e al gruppo &quot,Oltre la festa&quot,, tanto divertimento.",,,,Famiglie,Bambini,Giovani,,,,,,,,https://torcegno.pnrr.comunweb.it/content/download/1039/19999/1/carnevale+torcegno.png,,"Contatti Ufficio Segreteria",,,,,,,,,,Italiano,0,2,,,,,
9e0ac6da1227b8dbdcd628b27dcd5038,2024-09-02T14:26:06+02:00,2024-09-02T15:32:52+02:00,"Inaugurazione Bivacco in loc. Cunele cc Torcegno",,"Evento sociale",,,"Invito all'inaugurazione del bivacco realizzato in collaborazione con il Servizio Foreste e Fauna della PAT e il Distretto forestale di Borgo Valsugana a difesa del bestiame dai grandi carnivori,in loc. Cunele - Torcegno - Venerdì 6 settembre 2024 h 11.00",Ambiente,"Invito all'inaugurazione del bivacco realizzato in collaborazione con il Servizio Foreste e Fauna della PAT e il Distretto forestale di Borgo Valsugana a difesa del bestiame dai grandi carnivori,in loc. Cunele - Torcegno - Venerdì 6 settembre 2024 h 11.00",bivacco,,,Adulti,,"Malga Sette Selle",,,,,,,,"Contatti Ufficio Segreteria",,,,,,,,,,,0,2,"cunele bivacco",,,,
b55ddf50d4e18976954c45d75e91f3d3,2024-09-02T15:28:33+02:00,2024-09-02T15:37:23+02:00,"Generazioni rassegna: Giulia Blasi e Giorgio Minisini",,"Evento sociale",,,"A Borgo Valsugana ci sarà un talk assieme a Giulia Blasi e Giorgio Minisini in cui si parlerà del coraggio di essere semplicemente se stessi! ","Questioni sociali","A Borgo Valsugana ci sarà un talk assieme a Giulia Blasi e Giorgio Minisini in cui si parlerà del coraggio di essere semplicemente se stessi! ","evento talk",,,Giovani,Famiglie,Adulti,Bambini,,"Centro storico di Borgo Valsugana",,,,,,,https://www.comune.torcegno.tn.it/ocmultibinary/download/1139/22750/4/a7b87a187479f0749591ee403c4b4759.jpg/file/IMG-20240826-WA0008.jpg|https://www.comune.torcegno.tn.it/ocmultibinary/download/1139/22750/4/387bd5a4a8c46955fdc36b82a32be704.jpg/file/IMG-20240826-WA0009.jpg|https://www.comune.torcegno.tn.it/ocmultibinary/download/1139/22750/4/ba0e37127c119bc39edb100fa911e096.jpg/file/IMG-20240826-WA0010.jpg|https://www.comune.torcegno.tn.it/ocmultibinary/download/1139/22750/4/e05e1afcdb8fc39e864adb3448596300.jpg/file/IMG-20240826-WA0011.jpg|https://www.comune.torcegno.tn.it/ocmultibinary/download/1139/22750/4/6c792356e68f238f24abb54bccd050f0.jpg/file/IMG-20240826-WA0012.jpg,"Contatti Azienda per il turismo Valsugana Lagorai",,,,,,,,,,,0,2,,,,,
edef9723781d20298f667e6611a3a27d,2024-09-03T14:05:30+02:00,2024-09-03T14:11:08+02:00,"Bike Bus, in bus lungo la ciclabile della Valsugana",,"Evento sportivo",,,"Durante i weekend dal 7 al 29 settembre 2024 sarà possibile usufruire del servizio di BikeBus sulla linea Trento-Bassano del Grappa","Tempo libero","Durante i weekend dal 7 al 29 settembre 2024 sarà possibile usufruire del servizio di BikeBus sulla linea Trento-Bassano del Grappa",bici,,,Adulti,Bambini,Famiglie,Giovani,,"Ciclabile della Valsugana",,,,"costo Euro 5,00.- comprensivo di trasporto passeggero e bici",,https://www.comune.torcegno.tn.it/content/download/1150/22991/2/bici.jpg,,"Contatti Azienda per il turismo Valsugana Lagorai",,,,,,,,,,,0,2,,,,,
b2193598906e2a49c36f7f9518cf7cbc,2024-10-01T14:38:30+02:00,2024-10-01T14:38:30+02:00,"Incontri ed iniziative ""Le emozioni_Come riconoscerle e gestirle a tutte le età""",,"Evento sociale",,,"Incontri ed iniziative &quot,Le emozioni_Come riconoscerle e gestirle a tutte le età&quot, :  Lettura animata con laboratorio svolta da Valentina Scantamburlo il giorno sabato 19/10/2024 alle ore 10:00 presso la sede dell'Ecomuseo del Lagorai di Torcegno","Questioni sociali
Politica familiare","Incontri ed iniziative &quot,Le emozioni_Come riconoscerle e gestirle a tutte le età&quot, :  Lettura animata con laboratorio svolta da Valentina Scantamburlo il giorno sabato 19/10/2024 alle ore 10:00 presso la sede dell'Ecomuseo del Lagorai di Torcegno",,,,Bambini,Famiglie,,"Ecomuseo del Lagorai Torcegno",,,,,,,https://www.comune.torcegno.tn.it/ocmultibinary/download/1163/23295/1/19d90e7b32530d2499debd64511c2c9d.pdf/file/Emozioni_locandina%2Bsingola_20240921_211237_0000.pdf,"Contatti Azienda per il turismo Valsugana Lagorai",,,,,,,,,,,0,2,,,,,
