remoteId,published,modified,Titolo,"Titolo breve",Immagine,Descrizione,"Locandina dell'evento",Inizio,Termine,Durata,Quando,Dove,Informazioni,Destinatari,Costi,Stato,Materia,Circoscrizione,Argomento,"Tipologia evento","Manifestazione cui fa parte",Associazione,Progressivo,Sottotitolo,Orario,lat,lon,address,Fonte
d8c3f42ad1a98c50a13e8596855cdd17,2016-10-21T14:47:25+02:00,2016-10-21T14:47:25+02:00,"pasta amatriciana","pasta amatriciana",,"pasta  raccolta fondi per il terremoto",,2016-10-23T14:45:00+02:00,,"dalle ore 11:45","domenica 23 ottobre","sala Busetti Croviana",,,,,,,,"Evento singolo",,,,,,0,0,,
19564c6188f9a3a5eaa14fd5eab3cfa6,2016-10-20T21:03:38+02:00,2016-10-20T21:03:38+02:00,"pasta amatriciana",,,,,2016-10-23T21:02:00+02:00,2016-10-23T12:00:00+02:00,"dalle 11.:45","23 ottobre","sala Busetti Croviana ",,,,,,,,"Evento singolo",,,,,,0,0,,
be9875391eb64bf38dd5e6d48ff2a397,2016-10-20T21:01:10+02:00,2016-10-20T21:01:10+02:00,"pasta amatriciana sala Busetti",,,"pranzo per raccogliere fondi per il terromoto del centro Italia.",,2016-10-23T20:58:00+02:00,2016-10-23T12:00:00+02:00,"domenica 23 ottobre","dalle 11:45 alle 17:00","sala Busetti Croviana (Trento)",,,,,,,,"Evento singolo",,,,,,0,0,,
cabf3a6ae828402c83a597e81fc142b6,2016-10-10T13:25:33+02:00,2016-10-10T13:25:33+02:00,"la fabbrica dei sogni incontro per i giovani",,,,,2016-10-14T13:24:00+02:00,,,"14 ottobre ore 20.30","canonica San Bernardo Rabbi",,,,,,,,"Evento singolo",,,,,,0,0,,
2128a670e59fb30fe71233ba8d86a134,2016-10-06T17:29:08+02:00,2016-10-06T17:29:08+02:00,"seduta del consiglio comunale",,,"sala Busetti ore 20.30",,2016-10-10T20:30:00+02:00,,,"10 ottobre 2016","sala Busetti",,,,,,,,"Evento singolo",,,,,,0,0,,
fc0a3e4379fcf59540956118dd8d3597,2016-10-06T09:56:18+02:00,2016-10-06T10:52:07+02:00,"Storie di migranti",,,,,2016-10-08T15:00:00+02:00,2016-10-08T18:00:00+02:00,,,"Croviana palestra scuola elementare",,,,,,,,Manifestazione,,,,,,0,0,,
8ee095717b66b5cdb8ddcc2f0a996855,2018-03-20T16:52:27+01:00,2018-03-20T16:52:27+01:00,"Giornata FAI di Primavera in Val di Sole 24 e 25 marzo 2018 - Croviana","Giornata FAI di Primavera in Val di Sole",/var/croviana/storage/images/territorio/eventi-e-manifestazioni/giornata-fai-di-primavera-in-val-di-sole/57009-1-ita-IT/Giornata-FAI-di-Primavera-in-Val-di-Sole.jpg,,,2018-03-24T20:30:00+01:00,2018-03-25T00:00:00+01:00,,"24 e 25 MARZO 2018",,,,,,,,,Manifestazione,,,,,,0,0,,
7dc66f393a7f4058bbcac024130b1e48,2016-01-20T09:19:47+01:00,2016-01-20T09:20:53+01:00,"Festa dell'uva",,/var/croviana/storage/images/territorio/eventi-e-manifestazioni2/festa-dell-uva/19151-1-ita-IT/Festa-dell-uva.jpg,"La festa dell'uva si svolge dal 1950...",,2016-01-20T20:00:00+01:00,2016-01-21T21:00:00+01:00,"2 giorni","20 e 21 gennaio",,,,,,,,,"Evento singolo",,,,,,0,0,,
64612562ae33f1244d15b0de96479f0e,2016-05-28T23:19:41+02:00,2016-05-28T23:19:41+02:00,"Giochi d'Estate Val di Sole","Giochi d'Estate",,,,2016-07-02T12:00:00+02:00,2016-07-03T23:00:00+02:00,,,,,,,,,,,Manifestazione,,,,,,0,0,,
