id,name,lit,covered,surface
6252,Tennisclub Dilettanti Laghetti,,,
6265,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
6271,Circolo Tennis Trento,,,
6311,Circolo Tennis Calisio,,,
6337,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
6339,Tennis Sparer,,,
6340,Tennisclub Dilettanti Laghetti,,,
6350,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
6381,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
6388,Circolo Tennis Arco,,,
6395,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
6399,Circolo Tennis Trento,,,
6463,Circolo Tennis Calisio,,,
6464,Circolo Tennis Grillo,,,
6466,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
6467,Circolo Tennis Rovereto Asd,,,
6468,Circolo Tennis Rovereto,,,
6469,Circolo Tennis Torbole,True,,grass
6503,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
6504,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
6505,Tennis Club,,,
6506,Tennisclinic,,,
6519,Circolo Tennis Arco,,,
6520,Circolo Tennis Torbole,True,,grass
6527,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
6528,Tennisclinic,,,
6532,Circolo Tennis Trento,,,
6594,Circolo Tennis Calisio,,,
6595,Circolo Tennis Grillo,,,
6597,Circolo Tennis Rovereto Asd,,,
6598,Circolo Tennis Rovereto,,,
6630,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
6631,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
6632,Tennis Club,,,
6655,Tennisclub Dilettanti Laghetti,,,
6660,Circolo Tennis Trento,,,
6711,Circolo Tennis Calisio,,,
6712,Circolo Tennis Grillo,,,
6713,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
6746,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
6780,Circolo Tennis Trento,,,
6825,Circolo Tennis Calisio,,,
6826,Circolo Tennis Grillo,,,
6827,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
6853,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
6854,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
6855,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
6856,Tennisclub Dilettanti Laghetti,,,
6863,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
6867,Circolo Tennis Arco,,,
6872,Circolo Tennis Trento,,,
6928,Circolo Tennis Calisio,,,
6929,Circolo Tennis Grillo,,,
6931,Circolo Tennis Rovereto Asd,,,
6932,Circolo Tennis Rovereto,,,
6933,Circolo Tennis Torbole,True,,grass
6962,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
6963,Tennis Club,,,
6964,Tennisclinic,,,
6980,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
6991,Circolo Tennis Trento,,,
7047,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
7048,Circolo Tennis Calisio,,,
7050,Circolo Tennis Grillo,,,
7051,Circolo Tennis Lavarone A.S.D.,,,
7079,Tennisclub Dilettanti Laghetti,,,
7100,Circolo Tennis Lavarone A.S.D.,,,
7105,Circolo Tennis Trento,,,
7170,Circolo Tennis Arco,,,
7171,Circolo Tennis Calisio,,,
7172,Circolo Tennis Grillo,,,
7173,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
7174,Circolo Tennis Rovereto Asd,,,
7175,Circolo Tennis Rovereto,,,
7176,Circolo Tennis Torbole,True,,grass
7209,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
7210,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
7211,Tennis Club Schio,,,
7212,Tennis Club,,,
7229,Tennis Sparer,,,
7231,Scuolatennis.it - Bolzano,,,
7243,Asv Gargazon/Raika Sektion Tennis,,,
7257,Circolo Tennis,,,
7258,Circolo Tennis Bauzanum '77,,,
7259,Circolo Tennis Cassa di Risparmio,,,
7307,Tennis Academy Service A.S.D.,,,
7308,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
7309,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
7310,Tennis Club Bolzano Bozen,,,
7311,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
7312,Tennis Club Comune di Bolzano,,,
7314,Tennis Gehra,,,
7315,Tennisclub Dilettanti Laghetti,,,
7322,Circolo Tennis Trento,,,
7365,Circolo Tennis Calisio,,,
7366,Circolo Tennis Grillo,,,
7367,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
7410,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
7411,Circolo Tennis Lavarone A.S.D.,,,
7431,Tennisclub Dilettanti Laghetti,,,
7447,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
7459,Circolo Tennis Trento,,,
7513,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
7514,Circolo Tennis Calisio,,,
7515,Circolo Tennis Grillo,,,
7516,Circolo Tennis Lavarone A.S.D.,,,
7536,Tennisclub Dilettanti Laghetti,,,
7545,Circolo Tennis Trento,,,
7585,Circolo Tennis Calisio,,,
7586,Circolo Tennis Grillo,,,
7637,Circolo Tennis Arco,,,
7638,Circolo Tennis Lavarone A.S.D.,,,
7639,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
7640,Circolo Tennis Rovereto Asd,,,
7641,Circolo Tennis Rovereto,,,
7642,Circolo Tennis Torbole,True,,grass
7671,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
7672,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
7673,Tennis Club,,,
7674,Tennisclinic,,,
7682,Circolo Tennis Trento,,,
7714,Circolo Tennis Calisio,,,
7759,Circolo Tennis Grillo,,,
7760,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
7782,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
7784,Tennisclub Dilettanti Laghetti,,,
7817,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
7818,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
7836,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
7853,Tennis Club Asiago,,,
7854,Tennis Club Fonzaso,,,
7878,Tennis Club Fonzaso,,,
7880,Tennis Club Sedico,,,
7888,Circolo Tennis Rovereto Asd,,,
7889,Circolo Tennis Rovereto,,,
7894,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
7898,Circolo Tennis Arco,,,
7899,Circolo Tennis Torbole,True,,grass
7905,Tennis Club,,,
7911,Circolo Tennis Trento,,,
7962,Circolo Tennis Calisio,,,
7963,Circolo Tennis Grillo,,,
7964,Circolo Tennis Lavarone A.S.D.,,,
7992,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
7993,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
7994,Tennis Club Malcesine,,,
7995,Tennisclinic,,,
8000,Circolo Tennis Lavarone A.S.D.,,,
8019,Circolo Tennis Trento,,,
8082,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
8083,Circolo Tennis Calisio,,,
8084,Circolo Tennis Grillo,,,
8085,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8086,Circolo Tennis Rovereto Asd,,,
8087,Circolo Tennis Rovereto,,,
8118,Tennis Club Asiago,,,
8119,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
8120,Tennis Club Santorso,,,
8131,Circolo Tennis Trento,,,
8177,Circolo Tennis Calisio,,,
8178,Circolo Tennis Grillo,,,
8214,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8230,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
8231,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
8232,Tennisclub Dilettanti Laghetti,,,
8248,Tennisclinic,,,
8253,A.S.D. Tennis Darzo,,,
8264,Circolo Tennis Arco,,,
8265,Circolo Tennis Rovereto Asd,,,
8266,Circolo Tennis Rovereto,,,
8267,Circolo Tennis Torbole,True,,grass
8282,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
8283,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
8284,Tennis Club Malcesine,,,
8285,Tennis Club,,,
8302,Circolo Tennis Lavarone A.S.D.,,,
8303,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8309,Circolo Tennis Trento,,,
8365,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
8366,Circolo Tennis Calisio,,,
8367,Circolo Tennis Grillo,,,
8368,Circolo Tennis Rovereto Asd,,,
8398,Tennis Club Asiago,,,
8417,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
8428,Asv Gargazon/Raika Sektion Tennis,,,
8435,Circolo Tennis Cassa di Risparmio,,,
8461,Tennis Academy Service A.S.D.,,,
8462,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
8463,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
8465,Tennis Sparer,,,
8466,Tennisclub Dilettanti Laghetti,,,
8475,Circolo Tennis Trento,,,
8498,Circolo Tennis Calisio,,,
8499,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8550,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
8552,Circolo Tennis Grillo,,,
8553,Circolo Tennis Lavarone A.S.D.,,,
8584,Tennisclub Dilettanti Laghetti,,,
8598,Circolo Tennis Lavarone A.S.D.,,,
8607,Circolo Tennis Trento,,,
8663,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
8664,Circolo Tennis Calisio,,,
8665,Circolo Tennis Grillo,,,
8666,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8667,Circolo Tennis Rovereto Asd,,,
8668,Circolo Tennis Rovereto,,,
8707,Tennis Club Asiago,,,
8708,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
8709,Tennis Club Santorso,,,
8710,Tennis Club Schio,,,
8727,Circolo Tennis Grillo,,,
8734,Circolo Tennis Trento,,,
8796,Circolo Tennis Arco,,,
8797,Circolo Tennis Calisio,,,
8798,Circolo Tennis Lavarone A.S.D.,,,
8799,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
8800,Circolo Tennis Rovereto Asd,,,
8801,Circolo Tennis Rovereto,,,
8802,Circolo Tennis Torbole,True,,grass
8839,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
8840,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
8841,Tennis Club,,,
8842,Tennisclinic,,,
8862,Tennis Sparer,,,
8864,Scuolatennis.it - Bolzano,,,
8876,Asv Gargazon/Raika Sektion Tennis,,,
8891,Circolo Tennis,,,
8892,Circolo Tennis Bauzanum '77,,,
8893,Circolo Tennis Cassa di Risparmio,,,
8939,Tennis Academy Service A.S.D.,,,
8940,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
8941,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
8942,Tennis Club Bolzano Bozen,,,
8943,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
8944,Tennis Club Comune di Bolzano,,,
8946,Tennis Gehra,,,
8947,Tennisclub Dilettanti Laghetti,,,
8964,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
8965,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9018,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9019,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
9032,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
9070,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9083,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
9109,Tennis Club Fonzaso,,,
9111,Tennis Club Sedico,,,
9120,Tennisclub Dilettanti Laghetti,,,
9128,Circolo Tennis Trento,,,
9180,Circolo Tennis Calisio,,,
9181,Circolo Tennis Grillo,,,
9182,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9219,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
9220,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9242,Circolo Tennis Trento,True,,clay
9294,Circolo Tennis Calisio,,,
9295,Circolo Tennis Grillo,,,
9296,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9330,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
9331,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9333,Tennisclub Dilettanti Laghetti,,,
9342,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
9393,Circolo Tennis Trento,,,
9451,Circolo Tennis Calisio,,,
9452,Circolo Tennis Grillo,,,
9453,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9479,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
9480,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
9481,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
9488,Tennis Club,,,
9500,Circolo Tennis Arco,,,
9501,Circolo Tennis Rovereto Asd,,,
9502,Circolo Tennis Rovereto,,,
9503,Circolo Tennis Torbole,True,,grass
9517,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
9518,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
9519,Tennisclinic,,,
9544,Circolo Tennis Grillo,,,
9545,Circolo Tennis Lavarone A.S.D.,,,
9561,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
9562,Tennis Club Malcesine,,,
9565,Circolo Tennis Torbole,True,,grass
9567,Tennisclinic,,,
9575,Circolo Tennis Arco,,,
9587,Tennis Club,,,
9607,Circolo Tennis Rovereto Asd,,,
9608,Circolo Tennis Rovereto,,True,
9624,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
9625,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
9626,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
9627,Tennis Club Malcesine,,,
9630,Circolo Tennis Trento,True,,clay
9657,Circolo Tennis Calisio,,,
9705,Circolo Tennis Grillo,,,
9706,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9735,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
9737,Tennisclub Dilettanti Laghetti,,,
9756,Circolo Tennis Arco,,,
9757,Circolo Tennis Rovereto Asd,,,
9758,Circolo Tennis Rovereto,,True,
9764,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
9765,Tennis Club,,,
9770,Circolo Tennis Trento,,,
9831,Circolo Tennis Calisio,,,
9832,Circolo Tennis Grillo,,,
9833,Circolo Tennis Lavarone A.S.D.,,,
9834,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9835,Circolo Tennis Torbole,True,,grass
9869,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
9870,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
9871,Tennisclinic,,,
9892,Circolo Tennis Rovereto Asd,,,
9893,Circolo Tennis Rovereto,,True,
9903,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
9907,Circolo Tennis Trento,,,
9965,Circolo Tennis Arco,,,
9966,Circolo Tennis Calisio,,,
9967,Circolo Tennis Grillo,,,
9968,Circolo Tennis Lavarone A.S.D.,,,
9969,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
9970,Circolo Tennis Torbole,True,,grass
10001,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
10002,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10003,Tennis Club,,,
10004,Tennisclinic,,,
10018,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
10019,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
10030,Circolo Tennis Trento,True,,clay
10087,Circolo Tennis Calisio,,,
10088,Circolo Tennis Grillo,,,
10089,Circolo Tennis Lavarone A.S.D.,,,
10114,Tennis Club Asiago,,,
10124,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
10146,Circolo Tennis Lavarone A.S.D.,,,
10147,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
10160,Tennis Club Asiago,,,
10161,Tennis Club Fonzaso,,,
10173,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10187,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
10200,Circolo Tennis Trento,,,
10256,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
10257,Circolo Tennis Calisio,,,
10259,Circolo Tennis Grillo,,,
10260,Circolo Tennis Lavarone A.S.D.,,,
10261,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
10294,Tennisclub Dilettanti Laghetti,,,
10315,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
10318,Circolo Tennis Cassa di Risparmio,,,
10336,Tennis Academy Service A.S.D.,,,
10337,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
10340,Tennisclub Dilettanti Laghetti,,,
10369,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10383,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10400,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
10405,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10418,Circolo Tennis Arco,,,
10437,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
10440,Circolo Tennis Trento,,,
10484,Circolo Tennis Calisio,,,
10485,Circolo Tennis Grillo,,,
10526,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
10527,Circolo Tennis Lavarone A.S.D.,,,
10541,Tennisclub Dilettanti Laghetti,,,
10552,A.S.D. Tennis Darzo,,,
10557,Circolo Tennis Arco,,,
10558,Circolo Tennis Torbole,True,,grass
10571,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10572,Tennisclinic,,,
10589,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
10605,Tennis Club Asiago,,,
10606,Tennis Club Fonzaso,,,
10642,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10643,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10657,Circolo Tennis Rovereto Asd,,,
10658,Circolo Tennis Rovereto,,True,
10667,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
10668,Tennis Club,,,
10672,Circolo Tennis Trento,True,,clay
10733,Circolo Tennis Arco,,,
10734,Circolo Tennis Calisio,,,
10735,Circolo Tennis Grillo,,,
10736,Circolo Tennis Lavarone A.S.D.,,,
10737,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
10738,Circolo Tennis Torbole,True,,grass
10773,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
10774,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10775,Tennisclinic,,,
10784,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
10793,Circolo Tennis Arco,,,
10795,Circolo Tennis Torbole,True,,grass
10809,Tennisclinic,,,
10819,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
10866,Tennis Academy Service A.S.D.,,,
10867,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10868,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
10870,Tennis Sparer,,,
10871,Tennisclub Dilettanti Laghetti,,,
10897,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
10913,Tennis Academy Service A.S.D.,,,
10914,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
10945,Tennis Club Fonzaso,,,
10947,Tennis Club Sedico,,,
10958,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
10975,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
10987,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
10988,Scuolatennis.it - Bolzano,,,
11000,Asv Gargazon/Raika Sektion Tennis,,,
11015,Circolo Tennis,,,
11016,Circolo Tennis Cassa di Risparmio,,,
11052,Tennis Academy Service A.S.D.,,,
11053,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
11054,Tennis Club Bolzano Bozen,,,
11055,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
11056,Tennis Club Comune di Bolzano,,,
11058,Tennis Sparer,,,
11059,Tennisclub Dilettanti Laghetti,,,
11073,Tennisclinic,,,
11074,Circolo Tennis Torbole,True,,grass
11079,Circolo Tennis Arco,,,
11084,Tennis Club,,,
11092,A.S.D. Tennis Darzo,,,
11105,Circolo Tennis Rovereto Asd,,,
11106,Circolo Tennis Rovereto,,,
11122,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
11123,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
11124,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
11125,Tennis Club Malcesine,,,
11133,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
11134,Scuolatennis.it - Bolzano,,,
11146,Asv Gargazon/Raika Sektion Tennis,,,
11162,Circolo Tennis,,,
11163,Circolo Tennis Bauzanum '77,,,
11164,Circolo Tennis Cassa di Risparmio,,,
11205,Tennis Academy Service A.S.D.,,,
11206,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
11207,Tennis Club Bolzano Bozen,,,
11208,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
11209,Tennis Club Comune di Bolzano,,,
11211,Tennis Sparer,,,
11212,Tennisclub Dilettanti Laghetti,,,
11228,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
11229,Scuolatennis.it - Bolzano,,,
11241,Asv Gargazon/Raika Sektion Tennis,,,
11254,Circolo Tennis,,,
11255,Circolo Tennis Bauzanum '77,,,
11256,Circolo Tennis Cassa di Risparmio,,,
11301,Tennis Academy Service A.S.D.,,,
11302,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
11303,Tennis Club Bolzano Bozen,,,
11304,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
11305,Tennis Club Comune di Bolzano,,,
11307,Tennis Sparer,,,
11308,Tennisclub Dilettanti Laghetti,,,
11322,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
11330,Circolo Tennis Trento,,,
11385,Circolo Tennis Calisio,,,
11386,Circolo Tennis Grillo,,,
11387,Circolo Tennis Lavarone A.S.D.,,,
11388,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
11413,Tennis Club Asiago,,,
11419,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
11425,Circolo Tennis Trento,True,,clay
11477,Circolo Tennis Calisio,,,
11479,Circolo Tennis Grillo,,,
11480,Circolo Tennis Lavarone A.S.D.,,,
11481,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
11507,Tennis Club Asiago,,,
11521,Circolo Tennis Arco,,,
11522,Circolo Tennis Rovereto Asd,,,
11523,Circolo Tennis Rovereto,,True,
11524,Circolo Tennis Torbole,True,,grass
11538,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
11539,Tennis Club,,,
11540,Tennisclinic,,,
11545,Circolo Tennis Trento,True,,clay
11588,Circolo Tennis Grillo,,,
11610,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
11611,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
11612,Tennis Club Malcesine,,,
11626,Tennis Sparer,,,
11628,Scuolatennis.it - Bolzano,,,
11639,Asv Gargazon/Raika Sektion Tennis,,,
11654,Circolo Tennis,,,
11655,Circolo Tennis Bauzanum '77,,,
11656,Circolo Tennis Cassa di Risparmio,,,
11701,Tennis Academy Service A.S.D.,,,
11702,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
11703,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
11704,Tennis Club Bolzano Bozen,,,
11705,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
11706,Tennis Club Comune di Bolzano,,,
11708,Tennis Gehra,,,
11709,Tennisclub Dilettanti Laghetti,,,
11722,Circolo Tennis Rovereto Asd,,,
11723,Circolo Tennis Rovereto,,True,
11729,Tennis Club C10 Ass.Sportiva Dilettantistica,,,
11738,Tennis Club,,,
11742,Circolo Tennis Trento,True,,clay
11802,Circolo Tennis Arco,,,
11803,Circolo Tennis Calisio,,,
11804,Circolo Tennis Grillo,,,
11805,Circolo Tennis Lavarone A.S.D.,,,
11806,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
11807,Circolo Tennis Torbole,True,,grass
11840,Tennis Club Ala Associaz.Sport.Dilettantistica,,,
11841,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
11842,Tennisclinic,,,
11853,Tennisclub Dilettanti Laghetti,,,
11857,Circolo Tennis Trento,True,,clay
11910,Circolo Tennis Calisio,,,
11912,Circolo Tennis Grillo,,,
11913,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
11955,Tennis Academy Service A.S.D.,,,
11956,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
11957,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
11958,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
11960,Tennis Sparer,,,
11982,Tennis Academy Service A.S.D.,,,
11983,Tennis Sparer,,,
11985,Scuolatennis.it - Bolzano,,,
11995,Asv Gargazon/Raika Sektion Tennis,,,
12009,Circolo Tennis,,,
12010,Circolo Tennis Bauzanum '77,,,
12011,Circolo Tennis Cassa di Risparmio,,,
12054,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12055,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
12056,Tennis Club Bolzano Bozen,,,
12057,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
12058,Tennis Club Comune di Bolzano,,,
12060,Tennis Gehra,,,
12061,Tennisclub Dilettanti Laghetti,,,
12073,Scuolatennis.it - Bolzano,,,
12084,Asv Gargazon/Raika Sektion Tennis,,,
12096,Circolo Tennis Cassa di Risparmio,,,
12137,Tennis Academy Service A.S.D.,,,
12138,Tennis Camp Naturns,,,
12139,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12140,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
12141,Tennis Club Bronzolo Branzoll Sportiva Dilettantistica,,,
12143,Tennis Gehra,,,
12144,Tennis Sparer,,,
12165,Circolo Tennis Belluno,,,
12184,Tennis Club Fonzaso,,,
12186,Tennis Club Sedico,,,
12194,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
12216,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
12234,Tennis Club Asiago,,,
12235,Tennis Club Fonzaso,,,
12237,Asv Welschnofen - Sektion Tennis Raiffeisen,,,
12280,Tennis Club Associazione Sportiva Dilettantistica,True,,clay
12285,Circolo Tennis Trento,True,,clay
12342,Circolo Tennis Arco,,,
12343,Circolo Tennis Calisio,,,
12344,Circolo Tennis Grillo,,,
12345,Circolo Tennis Rovereto Asd,,,
12346,Circolo Tennis Rovereto,,True,
12347,Circolo Tennis Torbole,True,,grass
12374,Tennis Club C10 Ass.Sportiva Dilettantistica,,True,
12375,Tennisclinic,,,
12408,Circolo Tennis Trento,True,,clay
12454,Circolo Tennis Calisio,,,
12455,Circolo Tennis Grillo,,,
12456,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
12495,Tennis Centro Val di Non Associazione Sportiva Dilettantistica,,,
12496,Tennis Centro Val Di Sole Assoc.Sp.Dilettantistica,,,
12498,Tennisclub Dilettanti Laghetti,,,
12514,Circolo Tennis Pergine Assoc.Sport.Dilettantistica,,,
12525,Circolo Tennis Trento,,,
12580,Circolo Tennis Borgo Assoc.Sport.Dilettantistica,,,
12581,Circolo Tennis Calisio,,,
12583,Circolo Tennis Grillo,,,
12584,Circolo Tennis Lavarone A.S.D.,,,
12612,Tennisclub Dilettanti Laghetti,,,
