remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
b46baa1df2f8494814df15fc5adf3c50,2024-01-22T17:04:56+01:00,2024-01-22T17:14:46+01:00,Spettacolo - Ti lascio perché mi fai salire il cortisolo,,Evento culturale,,,"
Spettacolo di e con Giulia Pont
regia e consulenza drammaturgica Carla Caruccidisegno luci Serafino Sprovieri","Tempo libero
Patrimonio culturale","
Se i divorzi sono in aumento, credere nella coppia non è un progetto fallimentare? Come si fa a pensare di aver trovato l’anima gemella sotto casa, se siamo 7 miliardi? Quanto è responsabile Mina delle nostre relazioni sentimentali disastrose?
Il cortisolo è noto per essere l’ormone dello stress. E avere livelli alti di cortisolo può essere un’ottima ragione per lasciare un partner
che non ci rende felici! “Ti lascio perché mi fai salire il cortisolo” racconta come la fine di un amore possa diventare un nuovo inizio. Un viaggio nel quale scoprire se stessi, emanciparsi dai canoni sociali che ci stanno stretti ed esplorare l’universo – spesso ancora tabù – del piacere femminile!Un monologo comico sull’inizio di un nuovo amore, il più difficile, quello per se stessi.Lo spettacolo si svolge presso la Sala Polifunzionale, via Bagni di Fieno 18",Teatro,,,"Adulti,Giovani",Spettacolo per un pubblico dai 16 anni in su,,,,,"Ingresso unico: 3,00 euroIngresso gratuito per persone diversamente abili e relativi accompagnatori.
PREVENDITA BIGLIETTI
Online sul sito www.trentinospettacoli.it  *
a partire dall’8 gennaio 2024
* acquisto online soggetto a commissione di servizioa carico dell’utente
APERTURA BIGLIETTERIA PRESSO IL TEATRONei giorni di spettacolo, a partire da un’ora prima dell’evento.",,https://garnigaterme.pnrr.comunweb.it/content/download/1156/16143/3/CTT_GARNIGAterme_PROSA23-24_pieghevole3ante.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
6eac389769ebbe028469778404f862e4,2024-01-22T17:12:59+01:00,2024-01-22T17:16:09+01:00,Spettacolo - Una nonna di troppo,,Evento culturale,,,"
di Mario Cagol con Nonna Nunzia (Mario Cagol), Andrea Cortelletti, Alfredo Stolf, Camillo Caresiaregia di Mario Cagol","Tempo libero
Patrimonio culturale","
Questa volta la nonna più amata della regione è coinvolta in una storia spassosissima che la vede protagonista assoluta.
Un mix fra thriller e comicità che fa l’occhiolino alle più conosciute serie televisive da “The Walking Dead” a “La casa di Carta”, a
film comici americani e qualche citazione di opere della commedia italiana! Insomma ci sono tutti gli ingredienti per far divertire
grandi e piccini! Le musiche originali sono realizzate dai Rebel Rootz, band di ispirazione reggae, nata a Trento nel febbraio 2010.Ad Andrea Lelli cantautore/compositore e storico amico di Mario, il compito di creare le musiche d’atmosfera.Lo spettacolo si svolge presso la Sala Polifunzionale, via Bagni di Fieno 18",Teatro,,,"Adulti,Bambini,Famiglie,Giovani",,,,,,"Ingresso unico: 8,00 euroIngresso gratuito per persone diversamente abili e relativi accompagnatori.
PREVENDITA BIGLIETTI
Online sul sito www.trentinospettacoli.it  *
a partire dall’8 gennaio 2024
* acquisto online soggetto a commissione di servizioa carico dell’utente
APERTURA BIGLIETTERIA PRESSO IL TEATRONei giorni di spettacolo, a partire da un’ora prima dell’evento.",,https://garnigaterme.pnrr.comunweb.it/content/download/1158/16215/3/CTT_GARNIGAterme_PROSA23-24_pieghevole3ante.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
2149b3f0d7136529ec530ad6b007b96c,2024-01-22T17:09:04+01:00,2024-01-22T17:15:26+01:00,Spettacolo - Agata la guerra è delle donne,,Evento culturale,,,"
di e con Ilaria Weissin collaborazione con Gaetano Giancaspro","Tempo libero
Patrimonio culturale","
“Voglio sentirmi libera come una condannata a morte”.
Agata è un racconto di racconti, è femmina, donna, bambina, vecchia senza età né appartenenza.
Agata è come la guerra. E racconta la guerra, quella dentro e quella fuori, sua e di tutte le femmine che sono parte della sua
storia. Racconta di quando fuori c’erano le bombe e lei era piccola e appuntita come uno spillo, racconta delle guerre a colpi di
secchielli di acqua di mare per appropriarsi della pista delle biglie, racconta della guerra della ragazza che fa la granita per tre euroall’ora, racconta della guerra di essere una barbie con la passione per l’idraulica e della Susi della Settimana Enigmistica che ha bisogno del vostro aiuto per risolvere i suoi quesiti.Lo spettacolo si svolge presso la Sala Polifunzionale, via Bagni di Fieno 18",Teatro,,,"Adulti,Famiglie,Giovani",,,,,,"Ingresso unico: 3,00 euroIngresso gratuito per persone diversamente abili e relativi accompagnatori.
PREVENDITA BIGLIETTI
Online sul sito www.trentinospettacoli.it  *
a partire dall’8 gennaio 2024
* acquisto online soggetto a commissione di servizioa carico dell’utente
APERTURA BIGLIETTERIA PRESSO IL TEATRONei giorni di spettacolo, a partire da un’ora prima dell’evento.",,https://garnigaterme.pnrr.comunweb.it/content/download/1157/16179/2/CTT_GARNIGAterme_PROSA23-24_pieghevole3ante.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
aba53425a4d9abe05a84993697448ed2,2024-05-15T11:46:50+02:00,2024-05-15T11:52:16+02:00,Elezioni Europee 2024,,Evento politico,,,"Sabato 8 giugno e domenica 9 giugno 2024 si svolgeranno le elezioni europee, per eleggere i membri del Parlamento europeo spettanti all’Italia","Politica
Elezioni","Sabato 8 giugno e domenica 9 giugno 2024 si svolgeranno le elezioni europee, per eleggere i membri del Parlamento europeo spettanti all’Italia. ORARIO DELLE ELEZIONI sabato 08 giugno, dalle 15.00 alle 23.00domenica 09 giugno, dalle 07.00 alle 23.00",,,,"Adulti,Anziani,Giovani",,Palazzo del Municipio,,,,,,,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
a7acf5023fc6fac9e0c56f6aa38a7902,2024-05-15T11:48:38+02:00,2024-05-24T08:39:42+02:00,Elezioni Europee 2024,,Evento politico,,,"Sabato 8 giugno e domenica 9 giugno 2024 si svolgeranno le elezioni europee, per eleggere i membri del Parlamento europeo spettanti all’Italia","Politica
Elezioni","Sabato 8 giugno e domenica 9 giugno 2024 si svolgeranno le elezioni europee, per eleggere i membri del Parlamento europeo spettanti all’Italia. ORARIO DELLE ELEZIONI:sabato 08 giugno, dalle 15.00 alle 23.00domenica 09 giugno, dalle 07.00 alle 23.00",,,,"Adulti,Anziani,Giovani",,Palazzo del Municipio,,,,,,,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
